time,ivc_raw,ivc_standarized
38.23,5463541.016479303,0.16673638852171047
38.24,5170765.240565074,0.10076079608531936
38.25,5412877.020399262,0.1553195042315466
38.26,5760978.535209028,0.23376248195354085
38.27,5751514.42180728,0.23162979018074728
38.28,5434443.790927205,0.16017947073006453
38.29,5385812.291933708,0.14922059974032223
38.3,6147609.062751156,0.3208877846837063
38.31,7588856.274537753,0.6456658109667754
38.32,8791221.2448152,0.9166128898058993
38.33,8642841.225487614,0.8831761765044253
38.34,6717983.744698395,0.4494189359877384
38.35,3737536.3665276603,-0.22221033691327105
38.36,1197958.0807278184,-0.7944919111693463
38.37,402642.24381498294,-0.9737124540934313
38.38,1610035.6963225838,-0.7016322313213635
38.39,3933781.655036033,-0.17798741877135682
38.4,6048576.932950473,0.2985713774828875
38.41,7135931.309387211,0.5436013802203159
38.42,7341932.882669147,0.5900228295279457
38.43,7437721.949120843,0.6116084282283344
38.44,8024845.616789737,0.7439138817342623
38.45,8979091.175555691,0.9589484619442813
38.46,9596306.959220126,1.0980350269484913
38.47,9291363.925354192,1.0293176023055817
38.48,8220854.160044742,0.7880834504885823
38.49,7255376.155676845,0.5705176934734347
38.5,7277375.536290434,0.5754751465437338
38.51,8370419.945037346,0.8217873702964553
38.52,9599167.78173378,1.09867969934191
38.53,9628981.250914687,1.1053980191402348
38.54,7753241.7728862995,0.6827092808632534
38.55,4536576.109193543,-0.042150629999380324
38.56,1546039.8269143952,-0.7160533882101221
38.57,333844.62084827333,-0.9892156627153561
38.58,1412294.2620237756,-0.7461922986163692
38.59,3968816.704622268,-0.17009244130857876
38.6,6502003.502672434,0.4007488423718227
38.61,7867104.728541893,0.7083677423000939
38.62,7942558.020101161,0.7253707733615052
38.63,7470087.743062724,0.6189019019568963
38.64,7288502.799341618,0.5779826209743113
38.65,7634173.927843587,0.6558779230014652
38.66,8067692.24824657,0.7535691610531922
38.67,8023343.772972398,0.7435754485586131
38.68,7445384.915652525,0.6133352403430635
38.69,6915620.918785195,0.4939555087527295
38.7,7132954.557662093,0.5429305837447966
38.71,8188196.271317626,0.7807241546255107
38.72,9290326.252314927,1.0290837677497444
38.73,9252922.560846621,1.0206550283971676
38.74,7417667.063603225,0.607089157639307
38.75,4295365.750662586,-0.09650620725361435
38.76,1381412.1756587883,-0.753151426082566
38.77,227423.05149226292,-1.0131972440615198
38.78,1431986.9349115258,-0.7417546508759837
38.79,4286850.3302535005,-0.09842511568987418
38.8,7318715.636878146,0.5847909364827665
38.81,9292704.102872722,1.0296196047696817
38.82,9921567.939491864,1.1713310016679157
38.83,9798383.297085615,1.143571943609102
38.84,9704730.162602829,1.1224676667551423
38.85,9923327.736373367,1.171727563307834
38.86,10125167.963118045,1.2172112734795277
38.87,9872482.811914343,1.1602699076903473
38.88,9231969.266622912,1.015933305790212
38.89,8890464.03595075,0.9389767685105604
38.9,9598819.532603402,1.09860122309974
38.91,11379928.140182769,1.4999653564938553
38.92,13206233.105148766,1.911514268479159
38.93,13531391.026887355,1.9847870194610355
38.94,11382618.34336603,1.500571580653746
38.95,7222870.36379163,0.5631926718914941
38.96,2890425.6653405083,-0.413102599756772
38.97,571247.4833555962,-0.9357180861105066
38.98,1473981.494715067,-0.7322913817462462
38.99,5112272.496719751,0.08757974168840162
39.0,9670662.357914705,1.1147906532102625
39.01,13161360.027860867,1.9014023394807007
39.02,14546905.039471943,2.213628146765751
39.03,14093232.031639125,2.1113951482510847
39.04,12831558.255767107,1.8270831194820085
39.05,11656237.620416919,1.5622303495497694
39.06,10778821.775536582,1.3645089704558393
39.07,9883760.439041737,1.1628112659317633
39.08,8724197.654026791,0.9015094506785618
39.09,7556362.450091815,0.638343486188878
39.1,6997631.888109282,0.512436280498765
39.11,7428064.75914968,0.6094322275927841
39.12,8480272.775689462,0.8465421696320777
39.13,9119686.208763208,0.9906308666122051
39.14,8338154.417242448,0.8145164910548445
39.15,5959959.870481955,0.27860195488268585
39.16,2922101.2212991156,-0.40596466778956786
39.17,762389.2851682523,-0.8926452137918499
39.18,644851.961986991,-0.9191316760206889
39.19,2608374.542685388,-0.4766614439146037
39.2,5565689.82919214,0.18975512500822125
39.21,8031518.729117195,0.7454176350342882
39.22,9042556.384139057,0.9732500370056462
39.23,8632145.177947948,0.8807658743851542
39.24,7591415.651248312,0.64624255401944
39.25,6781689.794315815,0.4637747834008889
39.26,6550106.842259397,0.4115886952165762
39.27,6647701.279678815,0.4335811254548235
39.28,6614172.374845554,0.42602555036255285
39.29,6239162.508917243,0.341518907021404
39.3,5705537.980937623,0.22126922358325352
39.31,5335931.122827663,0.13798012168876642
39.32,5214858.049284962,0.1106968953694737
39.33,5051714.804938929,0.07393336135060166
39.34,4422088.06903561,-0.0679499511785812
39.35,3183072.7809929266,-0.3471560002825531
39.36,1696392.873615699,-0.6821720628178161
39.37,645292.8543922032,-0.919032323068609
39.38,566432.1275583664,-0.9368032030417902
39.39,1456186.4094554216,-0.736301417374348
39.4,2757150.175364427,-0.44313558107486517
39.41,3733212.7290384974,-0.223184647523283
39.42,3944702.7414410925,-0.17552640524189772
39.43,3474606.459154781,-0.2814603085135617
39.44,2769530.5630562855,-0.4403457211214178
39.45,2261355.5076805535,-0.5548604900947627
39.46,2082374.7537147135,-0.5951929296237338
39.47,2073313.212253194,-0.5972349037742379
39.48,2022840.1092587279,-0.6086087712390736
39.49,1894601.641880502,-0.6375066840940357
39.5,1838813.3728987044,-0.6500782982775571
39.51,1998509.2115451472,-0.6140916203106889
39.52,2310685.3440095684,-0.5437442521941571
39.53,2503895.5605563405,-0.5002052727084668
39.54,2310930.6681242604,-0.543688969602026
39.55,1714218.922205644,-0.678155049754324
39.56,1002345.5165043755,-0.8385722479811734
39.57,574820.8993570496,-0.9349128342518738
39.58,650589.8418311407,-0.9178386727970974
39.59,1121985.3618510535,-0.8116119926420919
39.6,1672453.7794318935,-0.6875666208758906
39.61,2049217.7591725872,-0.602664696546718
39.62,2249641.6199166984,-0.5575001575417722
39.63,2460736.322609461,-0.5099309963744941
39.64,2817112.5062750406,-0.4296233624039679
39.65,3214530.765632331,-0.3400670969504427
39.66,3375412.4698884725,-0.30381318995512924
39.67,3133917.8036327697,-0.35823283456779054
39.68,2687070.1094268565,-0.4589277819623015
39.69,2548370.2232675096,-0.49018312449072055
39.7,3173473.211032033,-0.349319216529959
39.71,4523367.09308366,-0.04512721732334889
39.72,5936154.377481005,0.2732375031992305
39.73,6480122.246719926,0.3958180081174821
39.74,5591241.427356734,0.1955130529697871
39.75,3544779.5833626096,-0.26564713739902157
39.76,1388541.9342136802,-0.751544769783497
39.77,337815.47108878125,-0.9883208509903231
39.78,1027218.8010724671,-0.8329671746785939
39.79,3130832.6856518113,-0.3589280508502658
39.8,5604584.460037361,0.19851984027400857
39.81,7363995.9110793965,0.5949946253186383
39.82,7915820.891301359,0.7193456918563612
39.83,7528130.897897604,0.6319816436641823
39.84,6885430.490735494,0.48715224311277844
39.85,6546382.217061132,0.41074936910330173
39.86,6621725.071474911,0.42772751369288015
39.87,6863859.880108249,0.4822914112666216
39.88,7010477.881939779,0.5153310625235237
39.89,7040676.374291253,0.5221361454145277
39.9,7120884.368683119,0.5402106255576128
39.91,7320887.732394194,0.5852804076080746
39.92,7399138.94815321,0.6029139372347927
39.93,6901513.112664864,0.4907763834857565
39.94,5535922.131815625,0.1830471196626625
39.95,3519834.5721982573,-0.27126837394006204
39.96,1582289.6995787097,-0.7078846562947039
39.97,562152.256560776,-0.9377676510864948
39.98,872627.0505966671,-0.8678036712827653
39.99,2227365.517081855,-0.562519968614302
40.0,3836098.085164172,-0.19999993457282006
40.01,4922800.882157727,0.04488323791661707
40.02,5180550.215331523,0.10296579240093237
40.03,4844583.419254752,0.02725731433130303
40.04,4379212.047803438,-0.07761185333996949
40.05,4075250.6662303843,-0.14610806742887392
40.06,3897181.734615109,-0.1862350322405895
40.07,3675860.593425692,-0.23610867142085973
40.08,3426046.6737249205,-0.29240301920168105
40.09,3453137.5818095724,-0.2862982152610424
40.1,4104177.2783446014,-0.1395895965429074
40.11,5355554.641579301,0.1424021858820323
40.12,6620358.911944447,0.42741965630917583
40.13,7020680.032407759,0.5176300673477731
40.14,5995451.177339934,0.2865997476952404
40.15,3803661.4843801917,-0.207309364277731
40.16,1504691.539173106,-0.7253710230842626
40.17,362653.02044475655,-0.982723830443416
40.18,1059681.4821500494,-0.8256518679067846
40.19,3270051.8839302813,-0.32755568386990375
40.2,5899719.207224263,0.26502701537556045
40.21,7813739.802567531,0.6963422166380456
40.22,8524263.55824179,0.8564552778172322
40.23,8362243.05934042,0.8199447490056235
40.24,8062876.647269297,0.7524839888717823
40.25,8136550.948232653,0.7690861330833932
40.26,8529486.326875784,0.857632203243217
40.27,8807785.325032797,0.9203455244547438
40.28,8654392.615103317,0.8857792257866953
40.29,8215671.617441772,0.7869155898023965
40.3,7977643.7902192,0.7332771804486229
40.31,8269657.969793619,0.79908115086622
40.32,8835916.049745925,0.9266846459985882
40.33,8890870.986813413,0.9390684729016524
40.34,7689541.748510752,0.6683547912089574
40.35,5203839.164198316,0.10821384338434985
40.36,2362463.613451006,-0.5320762718393525
40.37,609134.4980830417,-0.9271804322199682
40.38,1042878.0661315098,-0.8294384357104784
40.39,3731091.881111272,-0.22366257025452416
40.4,7673336.6612539785,0.6647030538720465
40.41,11424660.722698148,1.510045625680902
40.42,13921475.092665246,2.072690560180306
40.43,14943040.488696663,2.302895337215664
40.44,14956582.000770262,2.3059468508825667
40.45,14570909.093021467,2.2190373430999064
40.46,14082888.48361827,2.1090642801782766
40.47,13452604.552857695,1.967032871994942
40.48,12632809.921032881,1.7822961520872809
40.49,11862458.420482732,1.608701200543379
40.5,11581625.293312056,1.5454168257244811
40.51,11993602.710219385,1.6382539262871925
40.52,12669137.928808087,1.7904824913686606
40.53,12625070.761315605,1.7805521702099798
40.54,10952258.713187177,1.4035921380304806
40.55,7588567.552555324,0.6456007488769194
40.56,3629699.568294616,-0.2465108331809436
40.57,843335.7608093997,-0.8744043205028261
40.58,626129.128720065,-0.9233507751350742
40.59,3089433.5431332234,-0.368257145600313
40.6,6922836.220648866,0.49558144181900393
40.61,10165163.283478618,1.2262240237565354
40.62,11379586.588435924,1.499888389474383
40.63,10446937.946658036,1.2897205691205644
40.64,8468024.886742404,0.8437821676242133
40.65,6896560.564721417,0.4896603509737828
40.66,6546198.255809998,0.4107079143330393
40.67,7156089.079527391,0.5481438353569889
40.68,7752616.766539293,0.6825684387328159
40.69,7461665.513731662,0.617003993675322
40.7,6139024.178901456,0.3189532230000666
40.71,4384623.55313467,-0.0763923970202456
40.72,3005264.3648474845,-0.3872242592043861
40.73,2394319.7631444815,-0.5248976439552439
40.74,2310037.5739915194,-0.5438902240067836
40.75,2179428.5600723047,-0.5733223279571372
40.76,1634649.3400361494,-0.6960856668183751
40.77,833152.2852097932,-0.8766991170366158
40.78,321586.1717238157,-0.9919780444076665
40.79,584329.4610870199,-0.932770126265211
40.8,1657146.1975090904,-0.6910161097653723
40.81,3105698.3780233483,-0.3645919444257785
40.82,4356127.126413903,-0.0828139277269853
40.83,5088415.391439602,0.08220365942968264
40.84,5382588.595986927,0.14849415558947152
40.85,5539604.170296898,0.18387684906707444
40.86,5772746.5373610305,0.23641434381385587
40.87,6049784.035009993,0.2988433920416717
40.88,6202475.543952046,0.33325167848887305
40.89,6164598.227409804,0.32471621003704587
40.9,6082841.49565244,0.30629272948606134
40.91,6170358.916925161,0.32601435330873896
40.92,6428078.65016536,0.3840902375924579
40.93,6512568.7417023545,0.40312966743173234
40.94,5931818.248372423,0.2722603776637383
40.95,4468566.969893508,-0.05747615767460492
40.96,2499879.3204681026,-0.5011103128141957
40.97,910581.1704625428,-0.8592508955767365
40.98,589575.4880566353,-0.9315879596867881
40.99,1833492.0274475308,-0.6512774375082656
41.0,4091143.5680510486,-0.14252667955661052
41.01,6261358.328453639,0.34652062664438915
41.02,7360554.761255547,0.5942191789977059
41.03,7103530.426269824,0.5362999993172793
41.04,6001959.567876374,0.2880663817434578
41.05,4936355.935508554,0.047937803044265044
41.06,4533045.694837075,-0.042946191647151924
41.07,4796422.821154414,0.01640455855996631
41.08,5228347.599732487,0.11373669973749902
41.09,5290146.675256145,0.12766281984413327
41.1,4821454.015167778,0.02204521598548289
41.11,4100653.2054530876,-0.14038372917249614
41.12,3540803.7721966687,-0.266543067044393
41.13,3306655.380925354,-0.31930726443713936
41.14,3182471.5841888404,-0.3472914770486776
41.15,2793826.754936584,-0.4348706928399779
41.16,1984112.256260691,-0.6173359039308285
41.17,1017349.26793597,-0.8351912258102756
41.18,424380.60337222985,-0.9688138208444674
41.19,605404.608010599,-0.9280209447469476
41.2,1504424.8542627804,-0.7254311192274548
41.21,2617133.4015783817,-0.47468767780390847
41.22,3330197.089471119,-0.3140022552934638
41.23,3331829.9785189265,-0.3136342917145933
41.24,2786427.2915277937,-0.4365381258117868
41.25,2160730.3985660677,-0.5775358674106428
41.26,1861738.5471102328,-0.6449122221375826
41.27,1977114.8707119504,-0.6189127306189054
41.28,2300380.9372537592,-0.546066299973886
41.29,2576873.942122897,-0.48375995053702764
41.3,2731806.182695034,-0.4488467261511456
41.31,2880577.0338479755,-0.4153219408049805
41.32,3131667.1906253635,-0.3587399992266323
41.33,3387277.201058429,-0.3011395306826294
41.34,3354887.5907650613,-0.3084383713097816
41.35,2794055.5887496658,-0.43481912625684643
41.36,1798385.002154664,-0.6591886343453113
41.37,850390.2047706118,-0.8728146359799281
41.38,552737.0876582166,-0.939889313455232
41.39,1206359.8303764137,-0.7925986178842805
41.4,2554560.066895927,-0.48878827343380427
41.41,3910080.3524048724,-0.18332839166340073
41.42,4597624.9611617,-0.028393569110091943
41.43,4397622.135248129,-0.07346322997051052
41.44,3666046.3303580824,-0.23832026771222037
41.45,3045064.927154325,-0.3782553967044211
41.46,2986738.011179569,-0.39139908259990125
41.47,3448189.0351780686,-0.2874133460968948
41.48,3976351.3944660765,-0.1683945357195066
41.49,4095509.027627449,-0.14154294454331998
41.5,3681528.4885185785,-0.23483143891945893
41.51,3030740.835104179,-0.38148326095026164
41.52,2584362.308232931,-0.48207248377531436
41.53,2546096.934621649,-0.49069539899403714
41.54,2710622.132950647,-0.45362044838866217
41.55,2643580.1973808273,-0.4687280214229729
41.56,2065128.9604805515,-0.599079184974288
41.57,1121949.6145105893,-0.8116200481308283
41.58,320075.3545950693,-0.9923184996752541
41.59,161395.49231008286,-1.0280762323267558
41.6,763359.1191324274,-0.892426666440548
41.61,1756629.324382939,-0.6685980725748583
41.62,2539484.35611272,-0.4921855112934459
41.63,2693599.5564477188,-0.4574564029380696
41.64,2248819.9994136137,-0.5576853057128585
41.65,1611304.7899990587,-0.7013462472542007
41.66,1232904.8246176462,-0.7866168329643458
41.67,1289281.0468283945,-0.7739127263897315
41.68,1605915.6375977308,-0.702560666450247
41.69,1858870.534496488,-0.6455585147849711
41.7,1859269.2691640735,-0.6454686618733471
41.71,1681384.981382786,-0.6855540180980849
41.72,1544111.9308108273,-0.7164878301894544
41.73,1571368.3989798035,-0.7103457180917012
41.74,1656332.0084969515,-0.6911995832862378
41.75,1557150.6684610322,-0.7135496142854618
41.76,1143895.1359681075,-0.8066747319585317
41.77,576181.5359714505,-0.9346062214303539
41.78,239122.27024270728,-1.0105608822051015
41.79,465038.92691385956,-0.9596516660358836
41.8,1254809.0634524606,-0.7816808196296277
41.81,2228984.4770793924,-0.5621551438789398
41.82,2865876.977188787,-0.41863452684086416
41.83,2857654.4907742236,-0.42048742403089645
41.84,2317718.203437153,-0.5421594316405856
41.85,1683444.4826155514,-0.6850899195450851
41.86,1391408.9420111105,-0.7508987035665617
41.87,1573725.442296442,-0.7098145698820248
41.88,2000217.5143112119,-0.6137066626184073
41.89,2293985.9456848316,-0.5475073801181304
41.9,2236238.6536256513,-0.5605204505926421
41.91,1916852.9352434273,-0.6324924637149391
41.92,1622196.824194395,-0.6988917804984357
41.93,1567768.6963645827,-0.711156893510475
41.94,1705111.3670574331,-0.6802073928645898
41.95,1764842.557691948,-0.6667472605270099
41.96,1499477.3098288768,-0.7265460242229685
41.97,923696.1913486033,-0.8562954896177851
41.98,349605.84898420225,-0.985663946865416
41.99,178511.0450352549,-1.0242193260393642
42.0,605525.6286576177,-0.9279936733346897
42.01,1463520.1577574082,-0.7346487929811855
42.02,2325051.57494316,-0.5405068921565582
42.03,2783506.2874197066,-0.4371963598338414
42.04,2703853.638478663,-0.45514569558951806
42.05,2267484.5268582935,-0.5534793455309998
42.06,1799993.040019536,-0.6588262708592484
42.07,1531139.7387957827,-0.7194110503592881
42.08,1469424.1721938401,-0.7333183521379145
42.09,1464247.3059483105,-0.7344849336846503
42.1,1374611.0008545697,-0.75468403763682
42.11,1190774.8632938636,-0.7961106141659473
42.12,1015126.6720755583,-0.8356920769417581
42.13,939864.4186410758,-0.852652058493963
42.14,946240.1862400363,-0.851215310377543
42.15,921733.365705478,-0.85673780279841
42.16,778276.6318105627,-0.8890650777519208
42.17,559040.8019136344,-0.9384688022081787
42.18,427814.1670586958,-0.9680400840225761
42.19,538092.2774560004,-0.9431894499716246
42.2,888857.8802172535,-0.8641461330297848
42.21,1294324.5808185013,-0.7727761906161303
42.22,1505316.7148900062,-0.7252301427871459
42.23,1393906.0261514,-0.7503359978406365
42.24,1055991.0180916642,-0.8264834959738843
42.25,747678.6621894985,-0.8959601808962868
42.26,701837.9480907563,-0.9062901621282646
42.27,964995.2093103566,-0.8469889574480403
42.28,1376329.7720237013,-0.7542967209409904
42.29,1696652.3062391577,-0.68211360094208
42.3,1779675.9251551097,-0.6634046335519713
42.31,1653058.668678951,-0.6919372144412191
42.32,1458222.5581272866,-0.7358425812069929
42.33,1314391.7132218322,-0.7682541602511691
42.34,1227001.699722272,-0.7879470733538799
42.35,1112477.2742720167,-0.8137545937811554
42.36,906518.2995129329,-0.8601664437195297
42.37,652724.7329176425,-0.9173575855084402
42.38,490417.4762425858,-0.9539327337850493
42.39,551651.2053534702,-0.9401340117337974
42.4,856330.2668516318,-0.8714760719758521
42.41,1293435.3861658478,-0.7729765662920786
42.42,1699704.209427619,-0.6814258694510149
42.43,1964627.9969400072,-0.6217265866908768
42.44,2074957.0928205147,-0.5968644633100807
42.45,2073949.3706573222,-0.5970915485821471
42.46,1990830.5448336261,-0.6158219703843322
42.47,1819070.244400324,-0.6545273159435884
42.48,1566319.1041510275,-0.7114835520421853
42.49,1317308.6905074923,-0.7675968336538986
42.5,1224432.5975606847,-0.7885260079894764
42.51,1402241.0412907738,-0.7484577428515777
42.52,1801826.8718485613,-0.6584130258051764
42.53,2185714.6145919384,-0.5719057962453681
42.54,2260066.257803415,-0.5551510162633884
42.55,1890017.4179527606,-0.6385397165863905
42.56,1234942.1545513154,-0.7861577306054076
42.57,679592.6172112579,-0.9113030388908162
42.58,587842.9040161337,-0.9319783890457779
42.59,1052345.6439176917,-0.8273049632555579
42.6,1831502.6770611317,-0.6517257279103538
42.61,2528421.5670827692,-0.49467845681795414
42.62,2877361.355263457,-0.4160465782823679
42.63,2915309.250931266,-0.407495205169001
42.64,2907854.301922788,-0.4091751415499451
42.65,3100586.8863415145,-0.36574379413359537
42.66,3513541.0438609687,-0.2726865898401694
42.67,3959042.453350509,-0.17229502113699113
42.68,4265796.647696162,-0.1031694603179457
42.69,4498252.293852667,-0.05078671477668733
42.7,4943451.882220966,0.049536840009623787
42.71,5830176.093293037,0.24935581400257464
42.72,6998050.442311447,0.5125305996457927
42.73,7828806.709973162,0.6997374706995085
42.74,7582003.723472229,0.6441216220227386
42.75,5952653.186267115,0.2769554292494965
42.76,3443312.597560735,-0.28851222751827627
42.77,1219736.9229279968,-0.7895841553543419
42.78,472333.7541151947,-0.9580078123228284
42.79,1683320.2794465905,-0.6851179081231329
42.8,4306922.650437959,-0.09390191628375082
42.81,7103069.587397485,0.5361961515261657
42.82,8905888.263693098,0.9424525429662768
42.83,9297649.217057312,1.0307339621203715
42.84,8735605.160611125,0.9040800766218227
42.85,8089459.887623391,0.7584743923666195
42.86,7978008.612595976,0.7333593913909959
42.87,8413366.000740727,0.8314650543841815
42.88,8982019.023628624,0.9596082382204172
42.89,9342639.020031456,1.0408721946826351
42.9,9567817.473163018,1.0916150602864385
42.91,10009878.093888886,1.1912312640318332
42.92,10806265.174940739,1.370693206595267
42.93,11493243.404231675,1.5255003982997144
42.94,11155695.118163746,1.449435539177817
42.95,9109352.419099316,0.9883021975375202
42.96,5625181.042912985,0.2031611797193274
42.97,2073893.0822103538,-0.5971042329089992
42.98,242451.56451014604,-1.0098106419879815
42.99,1202175.2884979197,-0.7935415839771768
43.0,4509791.3484021425,-0.0481864451414
43.01,8359595.097551623,0.819348043737849
43.02,10657368.397354996,1.3371400443419568
43.03,10316957.67736999,1.2604301497047423
43.04,7892592.899755353,0.714111377307728
43.05,5113510.067635513,0.08785862225526035
43.06,3662680.5769515103,-0.23907872381843337
43.07,4070589.290224711,-0.14715848576550972
43.08,5487908.963717342,0.1722275865228707
43.09,6441940.638646156,0.3872139690538846
43.1,5967073.601066184,0.2802049993567782
43.11,4260626.575266308,-0.10433451091147077
43.12,2416094.1352705373,-0.5199908954496304
43.13,1503247.798816978,-0.7256963629284571
43.14,1744074.4332153064,-0.6714272560350419
43.15,2417964.561610544,-0.5195694040010799
43.16,2529477.531280745,-0.4944405004387574
43.17,1669648.2599291634,-0.6881988310056614
43.18,368020.83095485735,-0.9815142205384151
43.19,-340399.805242632,-1.1411533540061605
43.2,227719.11338952222,-1.0131305279576737
43.21,1820806.7642230855,-0.6541359996752719
43.22,3415029.8144575157,-0.29488561467832425
43.23,3993588.565453368,-0.16451022335021045
43.24,3320837.5970498184,-0.31611137123883537
43.25,2097146.3261737172,-0.5918642278513394
43.26,1377772.1348105015,-0.7539716915253216
43.27,1725290.4994343868,-0.6756601238521018
43.28,2772368.837815943,-0.43970612975433515
43.29,3538015.814472017,-0.2671713197131705
43.3,3236397.702052745,-0.33513948953278405
43.31,1926518.0615564666,-0.6303144746634741
43.32,483007.8439260017,-0.9556024582706082
43.33,-86784.67536238903,-1.0840024220602635
43.34,565991.5615528893,-0.9369024824412827
43.35,1859318.216397694,-0.6454576318530998
43.36,2736988.911878701,-0.4476788234199102
43.37,2486357.335475504,-0.5041574261486815
43.38,1271149.3473785077,-0.7779986163830188
43.39,-28572.25780046754,-1.0708845378233947
43.4,-521523.8350304885,-1.1819687702830222
43.41,17296.356152889668,-1.0605482694953232
43.42,1027872.3290311969,-0.8328199053421323
43.43,1672411.727237638,-0.6875760971326629
43.44,1531681.674888442,-0.7192889277053075
43.45,916523.4210175227,-0.8579118384107326
43.46,553610.5405939128,-0.9396924850983848
43.47,927153.2525393674,-0.8555164577479616
43.48,1839526.1682474567,-0.6499176733239626
43.49,2564954.860838925,-0.4864458573425071
43.5,2470432.48049938,-0.5077460145086051
43.51,1581598.7966577767,-0.7080403478965186
43.52,607907.0476436408,-0.927457032186864
43.53,384515.31252091617,-0.9777972696060719
43.54,1175797.3366123002,-0.7994857267173953
43.55,2414778.1681023836,-0.5202874422294131
43.56,3111428.7409704607,-0.36330063509825394
43.57,2622505.4437318025,-0.4734771143187346
43.58,1174416.1537831898,-0.79979696952814
43.59,-283238.7227501296,-1.128272382996957
43.6,-787171.9346920797,-1.2418312732515375
43.61,-78923.14288107226,-1.0822308640777318
43.62,1228234.1800681152,-0.787669339922112
43.63,2154405.897898024,-0.5789610627743492
43.64,2117890.0127855125,-0.5871897392969004
43.65,1349952.6151533716,-0.7602406845283927
43.66,643335.5155831048,-0.9194733998179601
43.67,661063.6113644205,-0.9154784599419096
43.68,1382625.726446389,-0.7528779583343769
43.69,2140408.6876109154,-0.5821152658099832
43.7,2206092.664914733,-0.5673137020444503
43.71,1430895.4247399326,-0.7420006173668805
43.72,399425.52429090854,-0.9744373261414684
43.73,-39526.97855661634,-1.0733531306897455
43.74,517246.02806771424,-0.9478870505472673
43.75,1665962.0937889928,-0.6890294905578641
43.76,2492332.5709843053,-0.5028109359842916
43.77,2296435.0938542774,-0.5469554765293204
43.78,1159681.542178808,-0.8031173423523043
43.79,-111049.5735947463,-1.0894703984708445
43.8,-622333.6470489737,-1.2046857694970186
43.81,-99428.60941691091,-1.0868516709005027
43.82,915818.7566434047,-0.8580706310888703
43.83,1534195.3264664086,-0.7187224885881465
43.84,1267050.2551965646,-0.7789223268037686
43.85,432520.9168913896,-0.9669794409154332
43.86,-121023.02634467826,-1.0917178673803143
43.87,250592.38011025832,-1.0079761489174546
43.88,1407619.5065611447,-0.7472457319483422
43.89,2498133.013813822,-0.5015038344972379
43.9,2644455.740395912,-0.4685307220769345
43.91,1689767.8150484024,-0.6836649874374787
43.92,379038.691538334,-0.9790313994200812
43.93,-204602.96686146737,-1.1105521991284741
43.94,484113.08211233123,-0.9553533982385796
43.95,1972371.4700763263,-0.6199816328056429
43.96,3096557.5721975053,-0.36665178041399454
43.97,2905366.4780775732,-0.40973576051356286
43.98,1431818.4571174067,-0.7417926165247628
43.99,-288714.8075171497,-1.129506391977406
44.0,-988480.1283714792,-1.287195092368147
44.01,-130554.43942090891,-1.0938657248063484
44.02,1691824.020596632,-0.6832016315509071
44.03,3234925.1481457795,-0.33547132237005756
44.04,3579973.418459857,-0.2577163783961669
44.05,2826024.6641601794,-0.42761505111345
44.06,1951104.3155210463,-0.6247740823067652
44.07,1965457.5078816041,-0.621539660447975
44.08,3055678.3037574613,-0.37586372407728547
44.09,4427127.067011844,-0.06681443757357168
44.1,4981337.649979753,0.0580742129018599
44.11,4274042.013913727,-0.10131140727595404
44.12,2952457.6146164997,-0.3991240026864097
44.13,2279370.814549816,-0.5508008286015551
44.14,3096458.35394552,-0.3666741387629215
44.15,5058939.691829885,0.07556145435600248
44.16,6788792.6960407235,0.4653753876443752
44.17,6875674.3914598385,0.48495375374811134
44.18,4969829.31647265,0.05548086610356064
44.19,2112028.2877692846,-0.5885106504256892
44.2,24454.273418836277,-1.0589352677681247
44.21,-106297.94695271258,-1.0883996425937035
44.22,1573740.093443319,-0.7098112683175697
44.23,3804693.0271834843,-0.20707691114065635
44.24,5243782.0080578085,0.11721476833790993
44.25,5473800.895907113,0.16904840228535606
44.26,5195388.103932968,0.1063094381924214
44.27,5486945.208283545,0.17201040893872807
44.28,6781361.039397897,0.4637007000843704
44.29,8438507.624324102,0.8371305965744337
44.3,9293949.346120194,1.0299002142590523
44.31,8737582.994035477,0.9045257717327131
44.32,7398286.670280936,0.6027218805751592
44.33,6790162.989524041,0.46568417659418265
44.34,8112274.036916094,0.7636154495829082
44.35,11124007.39096382,1.4422948644807743
44.36,14040033.312545696,2.09940707649861
44.37,14647825.581498856,2.236370098446814
44.38,11900972.951888215,1.6173802622552027
44.39,6822406.444748284,0.47295008188970433
44.4,2009036.710893527,-0.6117192997038551
44.41,36389.32114400975,-1.0562457630030324
44.42,1863633.5451849862,-0.6444851935685102
44.43,6332722.828712706,0.36260226853848604
44.44,11052325.525318757,1.4261417058455996
44.45,13971043.08951127,2.083860466391261
44.46,14511482.274465438,2.2056457995249605
44.47,13551572.892514123,1.9893349043980313
44.48,12443113.25883717,1.739548934929416
44.49,11936964.729727944,1.625490833761333
44.5,11837912.627323,1.6031699258316048
44.51,11530784.1045464,1.5339600119272658
44.52,10788657.36495207,1.3667253725356276
44.53,10088215.232687257,1.208884155996189
44.54,10141734.812024083,1.2209445320388024
44.55,11079233.41878759,1.4322052683356248
44.56,12057203.438272106,1.6525860399996783
44.57,11736099.516866954,1.5802268382105265
44.58,9329332.91151141,1.037873728057821
44.59,5398048.483114958,0.1519779657137435
44.6,1701500.2425540807,-0.6810211421501182
44.61,126591.7482494429,-1.0359190862180487
44.62,1449609.9865572348,-0.7377833821833054
